drdt,nut,M,N,r_het,rho,k,supersat,I,alphat,p,T,r_crit,epsilon,U:0,U:1,U:2,Points:0,Points:1,Points:2,Point ID,Block Number
-2.66973e-09,0,1,2.69266e+06,0.00445906,0.585223,91.7814,1.95463,709871,0,100430,374.072,1.06037e-09,5858.7,0,0,0,0.353553,0.353553,-0.5,0,2
-2.68743e-09,0.171132,1,2.66393e+06,0.00447546,0.585396,146.772,1.95457,710157,0.100186,100463,374.083,1.06038e-09,11951.6,-6.93683,6.15336,-3.31154e-15,0.388908,0.388908,-0.5,1,2
-2.65769e-09,0.219962,1,2.52965e+06,0.00455648,0.585661,231.446,1.95479,726784,0.128824,100510,374.091,1.06019e-09,22696.6,6.24794,1.50786,-1.21356e-16,0.424264,0.424264,-0.5,2,2
-2.51924e-09,0.219933,1,2.34961e+06,0.00466903,0.585852,267.268,1.95607,803238,0.128847,100534,374.06,1.05924e-09,29534.1,22.5764,0.257737,8.24801e-16,0.459619,0.459619,-0.5,3,2
-2.27209e-09,0.202339,1,2.26274e+06,0.00472544,0.586069,263.494,1.95927,1.03421e+06,0.118582,100546,373.969,1.05694e-09,30955.3,41.4945,0.503153,9.46209e-16,0.494975,0.494975,-0.5,4,2
-1.81012e-09,0.166176,1,2.25577e+06,0.00473013,0.586449,217.489,1.96597,1.84778e+06,0.0974345,100557,373.771,1.05217e-09,25644.8,62.5349,1.32815,-8.06732e-16,0.53033,0.53033,-0.5,5,2
-1.01205e-09,0.117199,1,2.2737e+06,0.00471772,0.587093,148.943,1.97779,5.68832e+06,0.0687691,100573,373.427,1.04397e-09,17151.3,80.5798,1.94207,-7.41937e-16,0.565685,0.565685,-0.5,6,2
-1.13208e-10,0.0748801,1,2.29992e+06,0.00469976,0.587816,86.8511,1.99117,1.31134e+07,0.0439856,100592,373.044,1.03483e-09,9330.87,92.0796,2.50556,4.8162e-17,0.601041,0.601041,-0.5,7,2
6.07407e-10,0.0463352,1,2.3192e+06,0.00468664,0.588437,43.8659,2.00201,2.18413e+07,0.0272553,100614,372.738,1.0275e-09,3929.13,97.8671,3.11649,-1.66654e-17,0.636396,0.636396,-0.5,8,2
1.07891e-09,0.0322662,1,2.33257e+06,0.00467764,0.588862,23.3982,2.00918,3.00459e+07,0.0189981,100634,372.542,1.02272e-09,1670.04,100.234,3.52954,-5.37078e-16,0.671752,0.671752,-0.5,9,2
1.21886e-09,0.0268311,1,2.32357e+06,0.00468383,0.589043,14.1649,2.01145,3.35369e+07,0.0158042,100648,372.483,1.02122e-09,772.66,100.95,3.42343,-4.36606e-16,0.707107,0.707107,-0.5,10,2
-2.65905e-09,0,1,2.68712e+06,0.00446212,0.584831,108.285,1.9541,676862,0,100362,374.067,1.0608e-09,6880.5,0,0,0,0.324724,0.380203,-0.5,11,2
-2.63892e-09,0.174321,1,2.56808e+06,0.00453344,0.5851,179.913,1.95427,690315,0.102,100410,374.077,1.06064e-09,18169.6,-2.90851,4.04241,-3.75972e-17,0.357196,0.418223,-0.5,12,2
-2.53577e-09,0.194931,1,2.35272e+06,0.00466734,0.585568,257.608,1.95541,760158,0.114145,100487,374.068,1.05976e-09,30872,18.8216,-0.493798,4.81119e-16,0.389669,0.456243,-0.5,13,2
-2.26296e-09,0.17515,1,2.2447e+06,0.00473804,0.585954,239.973,1.95913,1.03254e+06,0.102623,100526,373.97,1.05706e-09,29669,41.7331,-0.251915,1.06592e-16,0.422141,0.494264,-0.5,14,2
-1.64537e-09,0.133539,1,2.24176e+06,0.00473998,0.586441,180.314,1.96814,2.39151e+06,0.0782921,100539,373.709,1.05068e-09,22018,66.5427,1.17054,-1.15961e-15,0.454614,0.532284,-0.5,15,2
-6.52238e-10,0.0870017,1,2.2665e+06,0.00472274,0.587213,106.172,1.98285,8.13111e+06,0.0510602,100554,373.282,1.04051e-09,11933.4,86.1259,2.69882,2.4754e-16,0.487086,0.570304,-0.5,16,2
3.91448e-10,0.052346,1,2.29805e+06,0.00470103,0.588104,51.0801,1.99853,1.87923e+07,0.0307738,100584,372.834,1.02986e-09,4766.83,96.3553,3.59052,-4.65826e-16,0.519558,0.608325,-0.5,17,2
1.06049e-09,0.0372374,1,2.31883e+06,0.00468687,0.588696,26.7629,2.00868,2.93677e+07,0.0219196,100606,372.55,1.02307e-09,1880.34,100.099,4.2515,2.33516e-16,0.552031,0.646345,-0.5,18,2
1.29907e-09,0.0294885,1,2.31237e+06,0.00469133,0.588978,15.5945,2.01248,3.57136e+07,0.0173676,100628,372.449,1.02056e-09,810.537,101.338,4.62733,1.1224e-15,0.584503,0.684365,-0.5,19,2
1.34574e-09,0.0276112,1,2.29832e+06,0.00470103,0.589145,10.3689,2.01344,3.77768e+07,0.0162671,100651,372.427,1.01992e-09,388.554,101.558,4.56158,-3.19031e-16,0.616976,0.722386,-0.5,20,2
1.29174e-09,0.0258644,1,2.24612e+06,0.00473831,0.589249,7.35389,2.01301,3.68759e+07,0.0152405,100674,372.448,1.02018e-09,203.608,101.298,4.47735,-4.95759e-16,0.649448,0.760406,-0.5,21,2
-2.62919e-09,0,1,2.6897e+06,0.0044607,0.584512,112.128,1.95396,664206,0,100300,374.056,1.06095e-09,7146.37,0,0,0,0.293892,0.404508,-0.5,22,2
-2.51675e-09,0.157735,1,2.49346e+06,0.0045812,0.584768,167.99,1.95498,722848,0.0922413,100341,374.038,1.06019e-09,17923.8,4.96645,2.072,-8.75411e-16,0.323282,0.444959,-0.5,23,2
-2.24534e-09,0.145288,1,2.25477e+06,0.0047313,0.585423,204.581,1.95855,978874,0.0850527,100434,373.961,1.05754e-09,25974.2,38.3106,-1.37052,-1.74747e-15,0.352671,0.48541,-0.5,24,2
-1.61346e-09,0.109318,1,2.2233e+06,0.00475308,0.586274,146.507,1.96825,2.48419e+06,0.0640735,100508,373.701,1.05064e-09,17960.3,65.9495,1.05554,-6.00528e-16,0.38206,0.525861,-0.5,25,2
-4.71313e-10,0.0698707,1,2.25411e+06,0.00473139,0.587193,78.858,1.98527,9.17126e+06,0.041013,100532,373.212,1.03887e-09,8516.52,88.013,2.92499,-8.6006e-16,0.41145,0.566312,-0.5,26,2
6.64261e-10,0.0481451,1,2.28942e+06,0.00470691,0.588066,38.5268,2.00224,2.22013e+07,0.0283079,100548,372.726,1.0274e-09,3013.98,98.2877,4.40612,-1.19671e-17,0.440839,0.606763,-0.5,27,2
1.2627e-09,0.0381451,1,2.3055e+06,0.00469589,0.588656,21.7779,2.01146,3.39484e+07,0.0224536,100579,372.471,1.02127e-09,1204.74,101.283,4.99379,5.74301e-16,0.470228,0.647214,-0.5,28,2
1.41326e-09,0.0323995,1,2.29147e+06,0.00470565,0.588939,13.7031,2.01408,3.91554e+07,0.0190811,100609,372.404,1.01955e-09,553.224,102.038,5.28708,4.8396e-16,0.499617,0.687664,-0.5,29,2
1.39887e-09,0.0295138,1,2.24063e+06,0.00474167,0.589099,9.27233,2.01429,3.97037e+07,0.0173865,100637,372.404,1.01939e-09,278.461,102.007,5.3144,8.44734e-16,0.529007,0.728115,-0.5,30,2
1.31843e-09,0.0281639,1,2.18835e+06,0.00477946,0.589188,6.75101,2.01344,3.78388e+07,0.0165939,100661,372.433,1.01991e-09,152.042,101.612,5.19972,7.80647e-17,0.558396,0.768566,-0.5,31,2
1.20298e-09,0.0242322,1,2.13045e+06,0.00482233,0.58927,4.69171,2.0121,3.4938e+07,0.0142791,100687,372.479,1.02076e-09,83.6764,100.985,5.22496,-6.05286e-16,0.587785,0.809017,-0.5,32,2
-2.5986e-09,0,1,2.69368e+06,0.00445849,0.584463,94.224,1.95427,677856,0,100286,374.04,1.06074e-09,6051.88,0,0,0,0.261249,0.42632,-0.5,33,2
-2.24154e-09,0.117735,1,2.44964e+06,0.0046125,0.584734,115.281,1.95838,986500,0.0688372,100304,373.927,1.05778e-09,11200.1,17.1019,1.50638,-3.70944e-16,0.287374,0.468952,-0.5,34,2
-1.59496e-09,0.091147,1,2.2012e+06,0.00476929,0.585447,113.73,1.96707,1.94555e+06,0.0533539,100364,373.692,1.05155e-09,12997.3,60.9742,-0.284768,-9.62933e-16,0.313499,0.511584,-0.5,35,2
-5.551e-10,0.0666715,1,2.2279e+06,0.00475001,0.586708,68.0357,1.98328,8.07069e+06,0.0391054,100459,373.25,1.04029e-09,6536.12,87.0553,3.65668,-3.34422e-16,0.339624,0.554216,-0.5,36,2
7.01509e-10,0.0497665,1,2.27537e+06,0.00471659,0.587891,35.7233,2.00248,2.21857e+07,0.0292545,100514,372.712,1.02727e-09,2427,98.7995,4.52248,-5.93957e-16,0.365749,0.596848,-0.5,37,2
1.35711e-09,0.0425688,1,2.28941e+06,0.00470688,0.588456,21.9141,2.01249,3.58806e+07,0.0250493,100534,372.432,1.02064e-09,1056.46,102.183,5.5327,4.1604e-17,0.391874,0.63948,-0.5,38,2
1.51028e-09,0.0368501,1,2.26263e+06,0.00472577,0.588772,14.373,2.01525,4.18322e+07,0.0216959,100570,372.364,1.01882e-09,519.324,102.804,5.82845,8.60518e-16,0.417999,0.682112,-0.5,39,2
1.46445e-09,0.0313642,1,2.20211e+06,0.00476937,0.588958,9.58092,2.01509,4.15884e+07,0.0184721,100606,372.375,1.01889e-09,270.451,102.559,5.98487,6.34054e-16,0.444124,0.724744,-0.5,40,2
1.35233e-09,0.0274513,1,2.13061e+06,0.00482208,0.589084,6.57751,2.01392,3.88492e+07,0.0161711,100638,372.414,1.01962e-09,144.8,102.001,6.01736,5.86883e-16,0.470249,0.767376,-0.5,41,2
1.22415e-09,0.0237225,1,2.08142e+06,0.00485903,0.589176,4.61905,2.01238,3.54498e+07,0.0139767,100666,372.465,1.0206e-09,81.6617,101.301,5.89782,1.46185e-16,0.496374,0.810008,-0.5,42,2
1.12305e-09,0.0200992,1,2.05876e+06,0.00487655,0.589299,3.26718,2.0112,3.30213e+07,0.0118442,100699,372.508,1.02134e-09,48.3843,100.624,5.87186,-3.66107e-16,0.522499,0.85264,-0.5,43,2
-2.5504e-09,0,1,2.32199e+06,0.00471163,0.584476,50.5801,1.95313,627395,0,100300,374.077,1.06156e-09,3265.74,0,0,0,0.226995,0.445503,-0.5,44,2
-1.86593e-09,0.0680649,1,2.21731e+06,0.00477325,0.585185,58.6378,1.96314,1.71963e+06,0.0398244,100346,373.8,1.0544e-09,4754.26,36.4304,4.83056,3.48202e-15,0.249695,0.490053,-0.5,45,2
-6.72752e-10,0.0605863,1,2.16788e+06,0.00479413,0.586094,56.4819,1.9805,5.55993e+06,0.0355029,100366,373.298,1.04222e-09,4900.65,80.9176,1.96631,3.16761e-16,0.272394,0.534604,-0.5,46,2
4.85235e-10,0.0526158,1,2.252e+06,0.00473304,0.587156,38.0228,1.99825,1.82419e+07,0.0308905,100412,372.797,1.03018e-09,2595.57,98.2791,5.91852,6.68783e-16,0.295094,0.579154,-0.5,47,2
1.35116e-09,0.0467315,1,2.27702e+06,0.00471541,0.588204,24.9883,2.01201,3.50047e+07,0.0274872,100491,372.431,1.02099e-09,1239.65,102.561,5.62574,3.74152e-16,0.317793,0.623704,-0.5,48,2
1.58927e-09,0.0396947,1,2.24372e+06,0.00473909,0.588521,16.5906,2.016,4.35647e+07,0.0233607,100518,372.33,1.01838e-09,636.607,103.594,6.46016,2.59735e-16,0.340493,0.668255,-0.5,49,2
1.56473e-09,0.0320952,1,2.17272e+06,0.00479069,0.58874,10.5884,2.01625,4.43806e+07,0.0188955,100556,372.332,1.01818e-09,319.354,103.373,6.69387,1.76375e-16,0.363192,0.712805,-0.5,50,2
1.43482e-09,0.0269594,1,2.09894e+06,0.00484584,0.588892,6.86344,2.01488,4.10241e+07,0.0158762,100594,372.375,1.01904e-09,160.91,102.674,6.79697,6.75509e-16,0.385892,0.757356,-0.5,51,2
1.28728e-09,0.0230731,1,2.05079e+06,0.00488295,0.589016,4.64068,2.0131,3.6893e+07,0.0135904,100631,372.432,1.02016e-09,85.7672,101.854,6.80343,4.48442e-16,0.408592,0.801906,-0.5,52,2
1.17201e-09,0.0199701,1,2.03217e+06,0.00489768,0.589137,3.31572,2.0117,3.3925e+07,0.0117651,100665,372.482,1.02105e-09,50.5816,101.099,6.75218,-1.0293e-15,0.431291,0.846456,-0.5,53,2
1.10665e-09,0.0182168,1,2.02726e+06,0.00490161,0.589305,2.58623,2.01105,3.27207e+07,0.0107352,100702,372.511,1.02144e-09,33.3881,100.526,6.7031,-5.79534e-16,0.453991,0.891007,-0.5,54,2
-2.43225e-09,0,1,1.94934e+06,0.00496601,0.58452,19.8281,1.953,622110,0,100310,374.086,1.06164e-09,1263.28,0,0,0,0.191342,0.46194,-0.5,55,2
-1.36002e-09,0.039203,1,2.04813e+06,0.0048879,0.585944,29.6328,1.97044,4.54594e+06,0.0229858,100424,373.609,1.04933e-09,2025.35,57.3276,8.64989,5.92408e-16,0.210476,0.508134,-0.5,56,2
2.35431e-10,0.0502336,1,2.20623e+06,0.00476655,0.587054,36.3773,1.99456,1.28101e+07,0.029489,100421,372.9,1.0326e-09,2392.5,93.5251,2.56147,3.37411e-16,0.22961,0.554328,-0.5,57,2
1.16214e-09,0.049938,1,2.26795e+06,0.00472167,0.587431,29.1639,2.00805,2.87832e+07,0.029335,100377,372.499,1.02367e-09,1564.99,102.949,7.14187,4.16684e-16,0.248744,0.600522,-0.5,58,2
1.63355e-09,0.0445042,1,2.23865e+06,0.00474261,0.588239,20.411,2.01614,4.3794e+07,0.0261786,100461,372.302,1.01833e-09,853.596,104.401,6.49033,-6.8654e-17,0.267878,0.646716,-0.5,59,2
1.67246e-09,0.0344159,1,2.16177e+06,0.00479866,0.588453,12.5486,2.01734,4.70567e+07,0.0202519,100493,372.283,1.01753e-09,420.182,104.37,7.27127,-1.13728e-16,0.287013,0.69291,-0.5,60,2
1.56783e-09,0.0273636,1,2.08442e+06,0.00485691,0.58862,7.55343,2.01639,4.46637e+07,0.0161066,100532,372.318,1.01811e-09,194.98,103.711,7.57441,1.32631e-16,0.306147,0.739104,-0.5,61,2
1.40636e-09,0.0241087,1,2.03415e+06,0.00489623,0.588773,4.96552,2.01448,3.99058e+07,0.0141944,100575,372.379,1.01931e-09,95.3344,102.726,7.81675,1.88773e-17,0.325281,0.785298,-0.5,62,2
1.2663e-09,0.0215414,1,2.00733e+06,0.00491786,0.588938,3.5679,2.0128,3.61158e+07,0.0126864,100618,372.437,1.02037e-09,53.8404,101.827,7.8029,-1.06028e-16,0.344415,0.831492,-0.5,63,2
1.1759e-09,0.0189014,1,1.99966e+06,0.00492409,0.589121,2.7252,2.01182,3.41548e+07,0.0111351,100662,372.478,1.02097e-09,35.5008,101.077,7.92342,-8.34922e-16,0.363549,0.877686,-0.5,64,2
1.13144e-09,0.0170546,1,2.00071e+06,0.00492319,0.589358,2.24345,2.01157,3.38343e+07,0.0100511,100707,372.496,1.0211e-09,26.5953,100.524,7.83711,-4.87376e-16,0.382684,0.92388,-0.5,65,2
-2.16111e-09,0,1,1.94616e+06,0.00496871,0.584098,18.2091,1.95604,766414,0,100206,373.965,1.05953e-09,1160.52,0,0,0,0.154508,0.475528,-0.5,66,2
-8.10905e-10,0.0372605,1,2.09233e+06,0.00485555,0.586016,25.7393,1.97815,8.61279e+06,0.0218572,100369,373.363,1.04409e-09,1606.55,74.9628,6.84176,-5.33732e-16,0.169959,0.523081,-0.5,67,2
9.74873e-10,0.0490685,1,2.25749e+06,0.00472906,0.587348,31.7238,2.00529,2.35759e+07,0.02882,100382,372.574,1.02547e-09,1859.07,100.554,1.68363,3.2859e-16,0.18541,0.570634,-0.5,68,2
1.65263e-09,0.0477283,1,2.25305e+06,0.00473222,0.587374,25.7053,2.01487,4.19736e+07,0.0280335,100308,372.284,1.01929e-09,1273.57,105.837,7.62805,1.70737e-16,0.200861,0.618187,-0.5,69,2
1.84245e-09,0.0400092,1,2.17148e+06,0.00479165,0.588071,16.529,2.01906,5.19704e+07,0.0235279,100405,372.2,1.0165e-09,628.609,105.741,7.2325,-2.96306e-16,0.216312,0.665739,-0.5,70,2
1.72567e-09,0.0308567,1,2.08113e+06,0.00485949,0.588267,9.4091,2.01808,4.90165e+07,0.0181517,100452,372.246,1.01708e-09,267.535,104.944,8.18465,-6.29016e-17,0.231763,0.713292,-0.5,71,2
1.57338e-09,0.026102,1,2.02458e+06,0.00490406,0.588452,5.83795,2.01641,4.45433e+07,0.0153597,100502,372.31,1.01813e-09,120.244,103.983,8.43653,5.40406e-16,0.247214,0.760845,-0.5,72,2
1.4076e-09,0.0226908,1,1.98682e+06,0.00493481,0.58865,4.02989,2.01445,3.97029e+07,0.0133568,100553,372.376,1.01935e-09,64.9526,102.872,8.79999,5.79076e-17,0.262664,0.808398,-0.5,73,2
1.28055e-09,0.0195339,1,1.97049e+06,0.00494827,0.588879,2.96098,2.01303,3.65617e+07,0.011503,100606,372.428,1.02023e-09,40.5853,101.953,8.81217,-4.32205e-16,0.278115,0.855951,-0.5,74,2
1.20194e-09,0.0171641,1,1.97175e+06,0.00494717,0.589126,2.33862,2.01228,3.51382e+07,0.0101117,100657,372.462,1.02067e-09,28.7411,101.165,8.99305,1.15244e-16,0.293566,0.903504,-0.5,75,2
1.15817e-09,0.015826,1,1.97716e+06,0.00494264,0.589411,2.0196,2.01211,3.50033e+07,0.00932793,100709,372.48,1.02074e-09,23.2382,100.521,8.96573,4.62346e-16,0.309017,0.951057,-0.5,76,2
-1.3975e-09,0,1,1.94322e+06,0.00497122,0.58269,19.0532,1.96434,1.41513e+06,0,99872.7,373.622,1.05387e-09,1218.4,0,0,0,0.116723,0.486185,-0.5,77,2
7.26718e-11,0.0380021,1,2.12098e+06,0.00483597,0.585164,25.0621,1.98897,2.23583e+07,0.022265,100119,372.981,1.03698e-09,1492.4,88.3227,5.21823,1.18038e-16,0.128395,0.534803,-0.5,78,2
1.79779e-09,0.0494003,1,2.2795e+06,0.00471388,0.587067,29.7022,2.0163,4.69781e+07,0.0290012,100241,372.237,1.01843e-09,1611.62,105.848,1.87261,8.60684e-18,0.140067,0.583422,-0.5,79,2
2.1038e-09,0.0454248,1,2.20524e+06,0.00476698,0.587063,22.6799,2.02095,5.75819e+07,0.0266651,100205,372.1,1.01544e-09,1045.93,108.118,8.40087,-1.89071e-16,0.151739,0.63204,-0.5,80,2
2.01219e-09,0.0361296,1,2.0946e+06,0.00484963,0.587714,13.1229,2.02121,5.86532e+07,0.0212339,100323,372.117,1.01518e-09,441.122,107.103,8.19504,7.4997e-17,0.163412,0.680659,-0.5,81,2
1.77242e-09,0.0287521,1,2.01646e+06,0.00491067,0.587986,7.44641,2.01854,5.00572e+07,0.0169057,100396,372.215,1.01683e-09,178.583,105.577,9.44179,2.62398e-16,0.175084,0.729277,-0.5,82,2
1.58786e-09,0.0242744,1,1.97338e+06,0.00494608,0.588274,4.76166,2.01653,4.4654e+07,0.0142799,100468,372.301,1.01807e-09,85.3315,104.297,9.53924,2.8198e-17,0.186756,0.777896,-0.5,83,2
1.42557e-09,0.02061,1,1.94705e+06,0.00496804,0.588532,3.35286,2.01467,4.0134e+07,0.0121294,100532,372.372,1.01922e-09,49.6099,103.049,9.93864,2.99288e-16,0.198429,0.826514,-0.5,84,2
1.3092e-09,0.0180307,1,1.94216e+06,0.00497217,0.588826,2.55072,2.01346,3.74944e+07,0.0106168,100595,372.416,1.01996e-09,32.6908,102.091,9.85721,-4.3775e-16,0.210101,0.875133,-0.5,85,2
1.24441e-09,0.0163947,1,1.948e+06,0.00496721,0.589127,2.12326,2.01299,3.67104e+07,0.00965846,100652,372.441,1.02022e-09,24.7749,101.237,10.0198,-5.37066e-16,0.221773,0.923751,-0.5,86,2
1.18854e-09,0.0154239,1,1.95176e+06,0.00496403,0.589423,1.90658,2.01265,3.62326e+07,0.00909115,100707,372.465,1.02039e-09,21.2217,100.505,9.96085,9.24367e-16,0.233445,0.97237,-0.5,87,2
-1.25765e-10,0,1,1.93647e+06,0.00497699,0.580849,19.6059,1.97923,3.92624e+06,0,99405.2,373.056,1.04383e-09,1257.19,0,0,0,0.0782172,0.493844,-0.5,88,2
1.22552e-09,0.0392719,1,2.13808e+06,0.00482494,0.583882,25.697,2.00297,4.22941e+07,0.022965,99764.9,372.487,1.02783e-09,1519.92,99.2422,6.82722,-4.40352e-17,0.0860389,0.543229,-0.5,89,2
2.49875e-09,0.0504773,1,2.267e+06,0.00472365,0.58642,29.2306,2.02518,7.26732e+07,0.0296005,100052,371.953,1.01287e-09,1534.03,110.54,3.41276,-2.61905e-16,0.0938606,0.592613,-0.5,90,2
2.3811e-09,0.043306,1,2.13581e+06,0.00481819,0.586529,20.1034,2.02437,6.86968e+07,0.0253965,100082,371.979,1.01336e-09,868.009,110.227,9.70534,-2.76262e-16,0.101682,0.641997,-0.5,91,2
2.14147e-09,0.0327928,1,2.02942e+06,0.0049006,0.587238,10.466,2.02257,6.32621e+07,0.0192571,100223,372.043,1.0144e-09,311.335,108.51,9.45066,2.64142e-16,0.109504,0.691382,-0.5,92,2
1.82782e-09,0.0269747,1,1.96388e+06,0.00495398,0.587622,6.07633,2.01894,5.08202e+07,0.0158504,100323,372.174,1.01663e-09,126.713,106.432,11.031,1.78268e-16,0.117326,0.740766,-0.5,93,2
1.61196e-09,0.0231312,1,1.93224e+06,0.00498075,0.58805,4.06759,2.01666,4.47967e+07,0.013602,100424,372.284,1.01802e-09,64.9431,104.79,11.1731,-2.48106e-16,0.125148,0.790151,-0.5,94,2
1.44195e-09,0.0197421,1,1.91522e+06,0.00499542,0.588414,2.97599,2.01485,4.04215e+07,0.0116163,100511,372.366,1.01912e-09,40.5443,103.227,11.6353,9.25853e-17,0.132969,0.839535,-0.5,95,2
1.33764e-09,0.0171868,1,1.91406e+06,0.00499642,0.588805,2.32872,2.01395,3.86186e+07,0.0101195,100590,372.404,1.01964e-09,28.4504,102.116,11.3777,-1.85201e-16,0.140791,0.88892,-0.5,96,2
1.28288e-09,0.0157513,1,1.92102e+06,0.00499036,0.589163,2.00131,2.01371,3.83816e+07,0.00928003,100652,372.423,1.01975e-09,22.8943,101.191,11.3613,-4.0797e-16,0.148613,0.938304,-0.5,97,2
1.21316e-09,0.0148871,1,1.92238e+06,0.00498919,0.589462,1.82137,2.01318,3.74393e+07,0.00877534,100709,372.453,1.02005e-09,20.066,100.385,11.2738,6.69654e-16,0.156434,0.987688,-0.5,98,2
1.16234e-09,0,1,1.92564e+06,0.00498631,0.578958,20.0713,1.99455,9.60783e+06,0,98928,372.483,1.03374e-09,1291.17,0,0,0,0.0392295,0.498459,-0.5,99,2
2.25411e-09,0.0410625,1,2.13576e+06,0.00482754,0.582361,26.865,2.01509,7.32974e+07,0.0239571,99385.2,372.047,1.02011e-09,1589.07,108.224,10.0655,-4.70909e-17,0.0431525,0.548304,-0.5,100,2
3.02108e-09,0.0505931,1,2.2287e+06,0.00475225,0.585411,28.7433,2.03108,1.06221e+08,0.0296196,99815.8,371.724,1.00934e-09,1485.48,114.74,6.33578,-1.22723e-17,0.0470754,0.59815,-0.5,101,2
2.60943e-09,0.0406483,1,2.06418e+06,0.00487308,0.585848,17.5582,2.02691,7.85925e+07,0.0238094,99934.1,371.859,1.01187e-09,710.347,112.115,12.5734,7.09357e-17,0.0509984,0.647996,-0.5,102,2
2.31173e-09,0.0310289,1,1.97698e+06,0.00494345,0.586846,8.8294,2.02469,7.12446e+07,0.0182086,100138,371.955,1.01312e-09,233.815,109.578,11.8243,8.43676e-17,0.0549214,0.697842,-0.5,103,2
1.93373e-09,0.0259549,1,1.92239e+06,0.00498929,0.587367,5.30556,2.02025,5.49483e+07,0.0152445,100269,372.109,1.01585e-09,99.1956,107.087,12.9873,-1.35085e-16,0.0588443,0.747688,-0.5,104,2
1.64241e-09,0.0220444,1,1.89462e+06,0.00501357,0.587885,3.64903,2.01695,4.54204e+07,0.0129592,100389,372.251,1.01787e-09,54.6982,105.194,12.8697,-1.78215e-17,0.0627673,0.797534,-0.5,105,2
1.45188e-09,0.018573,1,1.88173e+06,0.00502488,0.588338,2.7029,2.01496,4.05796e+07,0.0109268,100489,372.344,1.01907e-09,35.5235,103.383,13.3898,1.48536e-16,0.0666902,0.84738,-0.5,106,2
1.35932e-09,0.0163135,1,1.88668e+06,0.00502044,0.588789,2.16026,2.01434,3.95209e+07,0.00960504,100580,372.39,1.0194e-09,25.8192,102.089,13.2273,5.65656e-18,0.0706132,0.897226,-0.5,107,2
1.30541e-09,0.015304,1,1.8949e+06,0.00501317,0.589165,1.91262,2.01414,3.94342e+07,0.00901652,100650,372.415,1.01947e-09,21.5235,101.073,13.1083,-1.01254e-16,0.0745362,0.947071,-0.5,108,2
1.20467e-09,0.0145695,1,1.89193e+06,0.00501584,0.589447,1.75995,2.01313,3.73568e+07,0.00858793,100708,372.457,1.02008e-09,19.1427,100.202,12.8929,5.04411e-18,0.0784591,0.996917,-0.5,109,2
2.25582e-09,0,1,1.9102e+06,0.00499973,0.577466,20.4554,2.00805,2.16906e+07,0,98528.4,371.974,1.02511e-09,1319.17,0,0,0,0,0.5,-0.5,110,2
3.11606e-09,0.042429,1,2.11222e+06,0.00484493,0.581082,27.9745,2.02553,1.08528e+08,0.0247045,99057.8,371.656,1.0136e-09,1666.33,114.539,15.1826,-3.66355e-17,-6.10623e-17,0.55,-0.5,111,2
3.46697e-09,0.0503553,1,2.17024e+06,0.00479662,0.584447,28.143,2.03621,1.41305e+08,0.029431,99595,371.514,1.00631e-09,1447.09,117.943,10.4494,-5.26686e-18,-6.66134e-17,0.6,-0.5,112,2
2.77796e-09,0.039021,1,1.99263e+06,0.0049305,0.585128,15.323,2.02861,8.51798e+07,0.0228273,99790.6,371.772,1.0109e-09,570.874,113.542,16.3219,3.15538e-17,-7.21645e-17,0.65,-0.5,113,2
2.42804e-09,0.0300876,1,1.9302e+06,0.00498274,0.586472,7.72372,2.02611,7.62216e+07,0.0176442,100065,371.914,1.01227e-09,183.863,110.231,15.064,2.15041e-19,-7.77156e-17,0.7,-0.5,114,2
2.04704e-09,0.0248233,1,1.88568e+06,0.00502146,0.587282,4.72632,2.02201,6.11009e+07,0.0145776,100240,372.06,1.01475e-09,82.32,107.252,15.7801,-6.0236e-17,-8.32667e-17,0.75,-0.5,115,2
1.69635e-09,0.0210649,1,1.86003e+06,0.00504434,0.587889,3.33109,2.01789,4.8168e+07,0.0123834,100381,372.21,1.01727e-09,47.6083,105.189,15.142,-2.4368e-17,-8.88178e-17,0.8,-0.5,116,2
1.48542e-09,0.0178529,1,1.85269e+06,0.00505096,0.588325,2.51457,2.01553,4.20123e+07,0.0105031,100481,372.315,1.01871e-09,31.9562,103.348,15.2434,1.95759e-19,-9.4369e-17,0.85,-0.5,117,2
1.38208e-09,0.0159616,1,1.86063e+06,0.00504379,0.58874,2.06587,2.0147,4.03556e+07,0.00939714,100567,372.378,1.01917e-09,24.0913,102.045,14.9785,-8.64914e-17,-9.99201e-17,0.9,-0.5,118,2
1.31831e-09,0.014977,1,1.86778e+06,0.00503734,0.589136,1.85537,2.0144,4.00365e+07,0.00882343,100645,372.413,1.01931e-09,20.6895,100.888,15.1265,-7.18661e-17,-1.05471e-16,0.95,-0.5,119,2
1.19368e-09,0.0142102,1,1.86203e+06,0.00504253,0.589464,1.70883,2.0131,3.73495e+07,0.00837631,100716,372.463,1.0201e-09,18.5032,99.8912,14.6466,8.16179e-17,0,1,-0.5,120,2
-2.66973e-09,0,1,2.69266e+06,0.00445906,0.585223,91.7814,1.95463,709871,0,100430,374.072,1.06037e-09,5858.7,0,0,0,0.353553,0.353553,0.5,121,2
-2.68743e-09,0.171132,1,2.66393e+06,0.00447546,0.585396,146.772,1.95457,710157,0.100186,100463,374.083,1.06038e-09,11951.6,-6.93683,6.15336,-3.31154e-15,0.388908,0.388908,0.5,122,2
